Gene,func,IPSC_D18,K562_D21
CHIC2,Other,-0.44453564171694,-0.254334049020647
CHID1,Other,-2.29113925569927,-0.136270805723166
CHIT1,Other,0.376540243669584,0.00501537385794274
CHKA,Other,-0.24507506736595,-0.251882425993253
CHKB,Other,-1.08642263657974,-0.246399808010042
CHL1,Other,0.278569867692037,0.306660312018199
CHM,Other,0.292796926079913,0.150619249069717
CHML,Other,0.332678194219635,0.0312952670050762
CHMP1A,Other,-0.0682186478962164,0.27673290054101
CHMP1B,Other,-0.929675946164148,-0.583777017320188
CHMP2A,CEG,-3.17795542174716,-2.49943916990411
CHMP2B,Other,0.192867679837939,0.0956096951813323
CHMP3,Other,-3.23573211581997,-3.5871143588636
CHMP4A,Other,0.401002980884327,0.320577747949201
CHMP4B,Other,-3.17780066449285,-1.14634286219187
CHMP4C,Other,-0.864216149618325,-0.496070593505108
CHMP5,Other,-1.53400078957736,-1.18457449027885
CHMP6,CEG,-3.85082824902773,-3.61095968841692
CHMP7,Other,-0.489448186298928,0.0784840265648588
CHN1,Other,0.376028346343779,0.393051917932591
CHN2,Other,0.00919844892989611,0.1376451599252
CHODL,Other,0.476054590146691,0.0646789340527422
CHORDC1,Other,-3.96659780451781,-3.49074615670631
CHP1,Other,-2.74859458135973,0.437732766395243
CHP2,Other,-0.846765352156769,-0.715685661269149
CHPF,Other,0.382843254469851,0.0531801366102142
CHPF2,Other,-0.668298619186507,-1.00083270312209
CHPT1,Other,0.166940636538859,0.0612057792069133
CHRAC1,Other,0.429357550085022,0.392255065777017
CHRD,Other,-1.56165622593413,0.260797511000659
CHRDL1,Other,0.549354819448044,0.18507664234062501
CHRDL2,Other,-1.45629819719588,0.183639133689738
CHRFAM7A,Other,-0.585760837023464,-0.409667593768356
CHRM1,Other,-0.25616937278406,-0.0570156804796444
CHRM2,Other,0.34245216574975,0.157004395114838
CHRM3,Other,-1.67725486772274,0.106314832762521
CHRM4,Other,0.440243662410635,0.534906344011855
CHRM5,Other,-0.0314201309827163,0.0112920872524801
CHRNA1,Other,-0.787395346679244,0.225659181866539
CHRNA10,Other,0.523808198298046,0.00389354691584713
CHRNA2,Other,0.362677404941006,0.239099177099784
CHRNA3,Other,-0.492192867209927,-0.140377677933938
CHRNA4,Other,0.298043315576789,0.198531564838238
CHRNA5,Other,0.462987510820155,0.072986069477869
CHRNA6,NEG,0.417709939430682,0.535726178927182
CHRNA7,Other,0.358649097605944,0.626099830533541
CHRNA9,Other,0.246437875309083,-0.122337159218828
CHRNB1,Other,0.0823988832592858,0.167123314124639
CHRNB2,Other,0.334821574753738,-0.152160279807487
CHRNB3,NEG,0.572108361623279,0.158999974558094
CHRNB4,Other,0.377544249908325,-0.0412701724824399
CHRND,Other,-0.848479288630569,-0.605959034865403
CHRNE,Other,-0.416778113793061,0.319501037862592
CHRNG,Other,0.569230652897857,0.128896291961394
CHST1,Other,0.370423061721493,0.15330544385341
CHST10,Other,0.501810238130225,0.355673515251643
CHST11,Other,0.374137490088097,0.285291875244836
CHST12,Other,-1.33537947942621,-0.70614172628393
CHST13,Other,0.305280771912858,-0.10371890755477
CHST14,Other,-1.26492054414735,-0.0782734160595884
CHST15,Other,-0.0950457500422379,0.215902133861332
CHST2,Other,-0.0674273960792878,-0.492771742064211
CHST3,Other,0.204279967973172,0.452837166118341
CHST4,Other,0.384207466413158,0.0120179462198431
CHST5,Other,-2.01354302505695,-1.7264632116189
CHST6,Other,-0.487138358910846,0.215071426358797
CHST7,Other,0.0885804535251234,0.0234317208834838
CHST8,Other,0.246016076355602,0.220055158533821
CHST9,Other,-0.323786749314812,0.209156809988733
CHSY1,Other,0.302178539226002,0.202298981042536
CHSY3,Other,-1.08591918784999,-1.45449435086316
CHTF18,Other,-3.8451196185673,-1.33385578655597
CHTF8,Other,-2.44187805704371,-0.916078359537316
CHTOP,Other,0.0700094972061835,-0.458244263776717
CHUK,Other,0.640479066950992,0.317734032520884
CHURC1,Other,0.465220271738508,0.0118031745030924
CIAO1,CEG,-2.01269431979082,0.0903369071380666
CIAPIN1,Other,-3.49501818704321,-2.45603678461017
CIART,Other,0.87974887622997,0.656953285381659
CIB1,Other,0.515229605552686,-0.0925331579881263
CIB2,Other,-2.37086936390421,-0.367349656406018
CIB3,Other,0.506664667520945,-0.142961842935564
CIB4,Other,0.469130708358299,0.084981125093792
CIC,Other,0.275308894519712,0.199356544281817
CIDEA,Other,-0.520501782251816,-0.0688170207298702
CIDEB,Other,-2.41106433550201,-1.26703828971588
CIDEC,Other,-0.694908824521728,-0.0649011642617382
CIITA,Other,-1.34831815237817,0.258546780990837
CILP,Other,-0.330580312619013,0.310006548642277
CILP2,Other,-0.182165988473721,0.462544698169063
CINP,CEG,-3.81662235645415,-3.66119870145033
CIPC,Other,-0.600829056327734,-0.428965587692129
CIR1,Other,-3.83688223093817,-1.2049464129977
CIRBP,Other,0.317644597325239,0.433357307233443
CISD1,Other,0.186425460042542,-0.141006376454985
CISD2,Other,-0.78687325837475,-0.274547831366726
CISD3,Other,0.237286442761806,0.041684545640672
CISH,Other,-0.985999533784685,-0.276017764037511
CIT,Other,-1.06837703243311,-1.15880746829552
CITED1,Other,0.383161115003242,0.383029620301101
CITED2,Other,-0.200212922560832,-0.450950770410279
CITED4,Other,0.400875626006716,0.130560123456377
CIZ1,Other,0.584683818145672,0.361187865929819
CKAP2,Other,0.0235635861882744,-0.018238708390946
CKAP2L,Other,-0.185585376431276,-0.0883971181723561
CKAP4,Other,-1.80800029873867,-1.47373601583051
CKAP5,CEG,-3.25232003227313,-2.35083801689595
CKB,Other,0.406219970776657,-0.107307590916486
CKLF,Other,0.29468746049029,0.246905539131587
CKM,Other,-0.321808412024153,-0.00448671762330418
CKMT1B,Other,0.500793637028448,0.237386121825597
CKMT2,Other,0.459415004283901,0.372980330147929
CKS1B,Other,0.030560561256854,0.572898605661418
CKS2,Other,0.591185441623938,0.525803815513409
CLASP1,Other,0.526329927928335,0.273765930765979
CLASP2,Other,0.357832257742496,-0.00674438583217762
CLASRP,Other,-2.12990312816753,-0.821736607408743
CLC,Other,-0.362940596289013,0.185155466670831
CLCA1,NEG,0.221574049440639,-0.122445203805281
CLCA2,Other,0.64931379324796,0.31046744218772
CLCA4,Other,-0.584448905619957,-0.187986380244821
CLCC1,Other,-1.85923938755265,-0.707722264502087
CLCF1,Other,0.160101441991694,-0.643779837803734
CLCN1,Other,0.52161209422335,0.0258878674073076
CLCN2,Other,0.438053765909901,0.221399942258717
CLCN3,Other,0.378659930392825,0.1621593937722
CLCN4,Other,0.540412149388443,0.268211437974887
CLCN5,Other,0.385131717004216,0.149383041608948
CLCN6,Other,-1.338640010025,-0.0133105387020282
CLCN7,Other,-0.593885416172133,-0.144449936078425
CLCNKA,Other,-0.112065984545303,0.157031695863305
CLCNKB,Other,-0.123787091947814,-0.224584164123167
CLDN1,Other,-0.249580882443805,0.343318858850075
CLDN10,Other,0.268403654399877,0.0910152023681189
CLDN11,Other,-2.4001890129835,-0.653087099842644
CLDN12,Other,0.387146128222201,0.465966733613817
CLDN14,Other,0.599081654407737,0.450479624705097
CLDN15,Other,-1.44945166537438,-1.01581632538844
CLDN16,Other,0.367743798187887,0.0386530231856267
CLDN17,NEG,0.123084453617178,0.111758101854392
CLDN18,Other,0.429561142646176,0.098969227688212
CLDN19,Other,-3.52712739893111,-2.05573237047828
CLDN2,Other,0.559119953183689,-0.0751922796799522
CLDN20,Other,-1.11733387124695,0.315037769871488
CLDN22,Other,0.41231521666966,0.0849504091738273
CLDN23,Other,-2.45605230572504,-1.35119685561508
CLDN24,Other,0.0811637258131874,-0.146049616365661
CLDN25,Other,0.210730089356212,0.114094235537063
CLDN3,Other,0.0952607067750225,0.18888867923016
CLDN34,Other,-0.425365640327487,-0.784969721849562
CLDN4,Other,0.249011311005507,0.155350043662786
CLDN5,Other,0.541344704884068,0.193735441147348
CLDN6,Other,-0.855576388295307,0.387024505484201
CLDN7,Other,-0.287544089593798,0.174126023444671
CLDN8,Other,0.563075243889214,0.185906650795626
CLDN9,Other,0.0592091680718506,0.112720781591275
CLDND1,Other,-1.3699380530225,0.291688163322573
CLDND2,Other,-1.78465647881456,0.0164876486402979
CLEC10A,Other,0.215159960590898,-0.0634801179707932
CLEC11A,Other,-1.46403704444574,0.208440367007509
CLEC12A,Other,0.486688140915765,0.268154711154233
CLEC12B,Other,0.254604579043261,-0.187090271512722
CLEC14A,Other,0.325774877911843,-0.022478848023601
CLEC16A,Other,-1.9766311270146,-0.514344979956022
CLEC17A,Other,0.571755566438141,0.203372531928393
CLEC18A,Other,0.528027816338772,0.546472089845905
CLEC18B,Other,0.419603384260232,-0.151396856372134
CLEC18C,Other,0.194844534643273,0.0492964325165309
CLEC19A,Other,-0.190126376149056,0.19440179973751
CLEC1A,Other,0.511565210350388,0.26103025755173
CLEC1B,Other,0.448502843551701,0.145448158680602
CLEC2A,NEG,0.338943475377345,-0.05226813310641
CLEC2B,Other,0.279616277575062,-0.296588614162019
CLEC2D,Other,0.606999287181552,0.349320379011694
CLEC2L,Other,-1.40961861714517,0.365938718433542
CLEC3A,NEG,-0.27154744690238,0.00971955075101697
CLEC3B,Other,0.552552135640737,0.0934789547817038
CLEC4A,Other,0.308197090209562,0.107672426023954
CLEC4C,Other,0.712433038151355,0.901723103516203
CLEC4D,Other,0.466680206120398,0.169500917510427
CLEC4E,Other,0.44609612867242,-0.215654908663149
CLEC4F,Other,0.158745840195612,0.707119288809601
CLEC4G,Other,-0.774877695730448,0.59497061773647
CLEC4M,Other,0.68977783033769,0.522156839401775
CLEC5A,Other,0.517160948499714,0.448696093807295
CLEC6A,NEG,0.330464480965409,0.0846856246759691
CLEC7A,Other,0.370801109117123,0.0394021200599285
CLEC9A,Other,0.195205907549808,-0.416305472150793
CLECL1,Other,0.430456541107301,-0.00761187295795936
CLGN,Other,0.455581942161133,0.293646326140601
CLHC1,Other,-1.62348947451869,0.160540945899972
CLIC1,Other,0.419984952432834,-0.141355040031542
CLIC2,Other,0.55559362621533,0.0474576825540005
CLIC3,Other,0.422276489855417,0.174881214109962
CLIC4,Other,0.121402160731212,0.00953165874287413
CLIC5,Other,-0.233337490418976,-0.0414507173740284
CLIC6,Other,-0.517642058170058,0.278494716761281
CLINT1,Other,-0.258848251270963,0.162096546736885
CLIP1,Other,-1.22956298674814,-0.990617173220823
CLIP2,Other,0.0598055823192792,-0.143591162336368
CLIP3,Other,-1.50211608436948,-0.0509300913050681
CLIP4,Other,-2.46750118718226,-0.942502778409937
CLK1,Other,0.380982025356269,0.23441659956604
CLK2,Other,-1.07937346933518,-0.400966900085973
CLK3,Other,-0.753280938929972,-0.817922106405229
CLK4,Other,-0.308489779998475,-0.110352068969087
CLLU1,Other,0.233158974466501,0.354363241126279
CLLU1OS,Other,0.834548196475198,0.636307100656697
CLMN,Other,0.278747684499236,0.194648485870722
CLMP,Other,0.0641360873811944,0.136287633921359
CLN3,Other,0.550668849302756,0.378110814585563
CLN5,Other,0.445893093432027,-0.183503512626326
CLN6,Other,-0.107247646699904,-0.43817184824968
CLN8,Other,0.345091444250845,0.235066520540949
CLNK,Other,0.326981546635418,0.40760257017817
CLNS1A,CEG,-3.61207275878987,-3.49900602412982
CLOCK,Other,0.22590156613049,-0.172595957114842
CLP1,CEG,-2.05093186293285,-1.22228550578104
CLPB,Other,-3.455526594199,-0.0816311581229291
CLPP,Other,0.149976979649588,-0.287845624335538
CLPS,Other,0.390480431144803,0.355040599181141
CLPSL1,Other,0.610043978083796,0.423128631385374
CLPSL2,Other,-0.741228949667552,-0.148265111782386
CLPTM1,Other,-0.162648637438381,-0.251065336012372
CLPTM1L,Other,-0.148555742327689,0.172074900528306
CLPX,Other,-0.0229227813295143,-0.324640685309896
CLRN1,NEG,0.324494788726975,0.242451265736362
CLRN2,Other,0.589814967463853,0.386172542219987
CLRN3,Other,0.250427969835757,-0.0609289804995639
CLSPN,Other,-4.25145515696458,-4.27166848427153
CLSTN1,Other,0.397085913898211,0.373681990348112
CLSTN2,Other,0.307232829315575,0.207748502104492
CLSTN3,Other,0.126715998650844,0.113021635115934
CLTA,Other,-0.458428549956251,0.27127703800584
CLTB,Other,-2.16219976840544,-0.584951304304681
CLTC,CEG,-4.23337931486848,-4.17847267886643
CLTCL1,Other,-1.16811493609402,-1.1541611394569
CLU,Other,0.301153039548211,0.151417216047016
CLUAP1,Other,-0.75291600250478,0.182841254919177
CLUH,Other,-1.7195571587893,-0.546353415439229
CLUL1,Other,-1.21704426289841,-0.0709133058159785
CLVS1,Other,0.381665034130678,-0.333809139435296
CLVS2,Other,0.274502572464182,-0.143897590300342
CLYBL,Other,-0.294483263904895,0.235324598842098
CMA1,Other,0.228646042310126,-0.0447283571052134
CMAS,Other,-2.223045685846,-0.957372730639228
CMBL,Other,-0.467199916386888,-0.18037361953794
CMC1,Other,-0.240784667349398,-0.196671147297284
CMC2,Other,-3.81630036233003,0.0692515434332527
CMC4,Other,-0.167228481276247,-0.270947130665908
CMIP,Other,-1.08088629637478,-2.0802521500904
CMKLR1,Other,0.363702472537772,0.112112898146777
CMPK1,CEG,-2.1253086801421,0.486329295062184
CMPK2,Other,0.598853019183175,0.229494859892516
CMSS1,Other,0.367386632624148,0.267620857621492
CMTM1,Other,0.0155019745646143,-0.548124747888835
CMTM2,Other,0.157334529688551,0.0402225259091646
CMTM3,Other,-0.630198824081983,-0.756944444815342
CMTM4,Other,-1.9917304904811,-0.563201476579116
CMTM5,Other,-1.03138294498542,-2.13146156998212
CMTM6,Other,-1.41160392578862,-0.639122810517894
CMTM7,Other,0.521797969819964,0.450567158944476
CMTM8,Other,-0.663219890574952,0.0643573034397349
CMTR1,CEG,-2.77430915214236,-0.218395965379819
CMTR2,Other,-2.98540989910882,-1.62334225606303
CMYA5,Other,-0.932168049157692,-1.17198144750937
CNBD1,NEG,0.52774469028806,0.10895602968254
CNBD2,Other,0.513536576655134,0.445857435783729
CNBP,Other,0.935172332801391,0.374528787288622
CNDP1,Other,0.477657674943317,-0.12900526741558
CNDP2,Other,-0.0642079960830635,0.208316950280769
CNEP1R1,Other,-1.15577561021019,0.0100831961153394
CNFN,Other,-0.159988180791379,0.364393909479642
CNGA1,Other,-1.27738069679877,-0.452652345041342
CNGA2,NEG,0.414961493685318,0.389319828082143
CNGA3,Other,0.461678566928588,0.184942707447354
CNGA4,Other,0.438734062409618,0.513241164643696
CNGB1,Other,-0.721148073019125,0.548874142264812
CNGB3,NEG,0.217121792985167,-0.255929343287878
CNIH1,Other,0.46091925164927,0.208926834993297
CNIH2,Other,0.317304147460971,-0.162243284775431
CNIH3,Other,0.194664605140108,-0.0236573694121542
CNIH4,Other,-1.92588789793024,0.480007160231077
CNKSR1,Other,0.374606630188355,-0.116159342027073
CNKSR2,Other,0.104287853129459,0.184776902343745
CNKSR3,Other,0.118912140536337,-0.0194557336388681
CNMD,Other,-1.10778101680075,0.230705021678544
CNN1,Other,0.485878677174448,0.316175475136951
CNN2,Other,0.310418685474889,0.231043721596829
CNN3,Other,0.432400042076974,0.270255410722625
CNNM1,Other,-0.84015837410784,-0.789140271578525
CNNM2,Other,-0.8270197855176,0.278749012319557
CNNM3,Other,-1.1609656490135,0.212332154419589
CNNM4,Other,-0.666819897745616,-0.541358147348448
CNOT1,Other,-3.85844435479032,-4.04192666388972
CNOT10,Other,-1.63005385937874,-0.575598066083638
CNOT11,Other,-1.69096621934052,-0.662510289014176
CNOT2,Other,-0.377637138398108,-0.308364461496083
CNOT3,CEG,-2.77361324632,-2.25219821978652
CNOT4,Other,0.0210658908528516,-0.61942182118601
CNOT6,Other,0.0584888128750463,0.0714988393774783
CNOT6L,Other,0.297131187016194,-0.127512659292948
CNOT7,Other,-1.78272432804423,0.220434991737533
CNOT8,Other,0.0691374464551505,-0.386673799274566
CNOT9,Other,-2.99475404402644,0.1246862866555
CNP,Other,-0.238089059276358,-0.144814075109603
CNPPD1,Other,0.502769668139255,0.0658387337189629
CNPY1,NEG,0.2632513247736,0.202593504729482
CNPY2,Other,-1.26587930521961,-0.120145078520729
CNPY3,Other,0.326893332597675,-0.217503884286656
CNPY4,Other,0.572207177050332,-0.0117977681830812
CNR1,Other,-0.607996410988505,-0.610837061035979
CNR2,Other,-0.866251587054272,-0.333696894262742
CNRIP1,Other,-0.605165346139006,0.415312765221769
CNST,Other,-0.923007761338734,0.238672599839011
CNTD1,Other,-1.31363966287624,0.119882612966376
CNTD2,Other,-0.135728918449979,0.408154116538024
CNTF,Other,0.527170290373253,-0.0169011486965577
CNTFR,Other,0.195049501306248,-0.181330348939693
CNTLN,Other,0.170379766490566,0.16238725213434
CNTN1,Other,-0.332839558212294,-0.169067864036225
CNTN2,Other,0.241977824732267,0.267514700140381
CNTN3,Other,0.305015258780547,0.197111816710534
CNTN4,Other,0.910371643041498,0.603588572086628
CNTN5,Other,0.45007076874552,0.424510954888524
CNTN6,Other,0.337717613270951,0.559599973074152
CNTNAP1,Other,-2.75401538788963,-0.433129430281327
CNTNAP2,Other,0.315150316667306,0.305784552213564
CNTNAP3,Other,-0.972912963027147,0.115630543931549
CNTNAP3B,Other,0.279428501113176,0.203563834395714
CNTNAP4,Other,0.341775288940469,0.281920571043788
CNTNAP5,NEG,0.429856183753202,0.341136531511701
CNTRL,Other,-0.990140044730306,-0.305609924659419
CNTROB,Other,-3.60499822528196,-1.22676838683976
COA1,Other,-0.255258941510625,0.108641304503311
COA3,Other,-2.08352748969941,-3.36414367608701
COA4,Other,-1.22831707979341,0.235998674406923
COA5,CEG,-2.28352300935139,-3.03835887192789
COA6,Other,-1.86646888675588,-0.0741828017912765
COA7,Other,-2.64437265250481,-3.25347966112129
COASY,Other,-1.02872795956642,-2.02856859294019
COBL,Other,-1.26414127988715,-0.69501121885349
COBLL1,Other,0.196795481409418,-0.0549594741900033
COCH,Other,-0.755103702892992,-0.777539143996618
COG1,Other,-1.30747262944661,-1.85607624324315
COG2,Other,-2.22317579096407,-2.52528112731869
COG3,Other,-3.68796066868184,-2.82054859494651
COG4,Other,-3.92069670679173,-2.10382523369198
COG5,Other,0.129892183714926,-1.29502446272163
COG6,Other,-0.12064655569201,-2.20633765660364
COG7,Other,0.178661550217432,-0.840685138792501
COG8,Other,-3.7866213586161,-1.90336925596433
COIL,Other,-1.38205034529476,-0.556873176519986
COL10A1,Other,0.452967673842529,0.239912197801459
COL11A1,Other,0.495316561205749,0.581466815250478
COL11A2,Other,0.396243445465552,0.643975260186847
COL12A1,Other,0.330890100103211,0.29219615912007
COL13A1,Other,0.173269707976554,0.427710788927483
COL14A1,Other,-0.980458972366962,-0.207556001935481
COL15A1,Other,-1.2809693084669,-0.176686360617596
COL16A1,Other,-0.672426263575494,0.101262791545878
COL17A1,Other,0.271788573282216,-0.100303861398998
COL18A1,Other,0.429158151985885,0.469947158718549
COL19A1,Other,0.152429863361702,0.398930145140546
COL1A1,Other,0.368980848153379,0.517928213203066
COL1A2,Other,0.561227100037786,-0.18361718241166
COL20A1,NEG,-1.6766418325928,-0.123563737986259
COL21A1,Other,0.412759902304495,-0.227578957029862
COL22A1,Other,-0.236867266512029,0.0943023137289825
COL23A1,Other,-0.911073729563452,-0.177502851331763
COL24A1,Other,0.141705426898466,0.367562450737072
COL25A1,Other,-0.243913930621538,0.0649110534703207
COL26A1,Other,-1.30094655731968,-1.11559446511049
COL27A1,Other,-0.933647361710692,-0.076538613132281
COL28A1,Other,0.56776307494409,0.23706340052736
COL2A1,Other,0.290013247869756,0.574096794561479
COL3A1,Other,0.321110784292448,-0.0206265717822728
COL4A1,Other,-0.849073214450844,-0.946537808213181
COL4A2,Other,-0.944993067169848,-0.178634159553662
COL4A2-AS2,Other,0.326406871404352,-0.673331210278336
COL4A3,Other,0.134753115787832,0.612986683338505
COL4A3BP,Other,-0.890934550560127,-0.302454034415245
COL4A4,Other,0.402844318755899,-0.061458776374276
COL4A5,Other,0.385912344264735,-0.233634845094869
COL4A6,Other,-0.0328214238371608,0.208570477624862
COL5A1,Other,0.334710918901384,0.217269671991291
COL5A2,Other,0.403017844521253,0.199533895890404
COL5A3,Other,0.178787272952579,0.285531656736669
COL6A1,Other,0.403272459333899,0.458665753789873
COL6A2,Other,-1.31543211896259,0.0109652518970279
COL6A3,Other,0.465245520657669,0.449881769802907
COL6A5,Other,0.193831882616164,-0.12070036504241
COL6A6,Other,0.315973308602734,-0.0953371154711458
COL7A1,Other,0.412837818513133,0.438975416229666
COL8A1,Other,-0.56363194476396306,0.0459084578326111
COL8A2,Other,-1.09647802332969,-1.01058781390904
COL9A1,Other,-0.107362462610665,0.376923771819753
COL9A2,Other,0.346355854223116,0.38890614719145
COL9A3,Other,-0.280562739944723,0.325241658136928
COLCA1,Other,0.355158575432865,0.489719122916336
COLCA2,Other,-0.848935141759035,-0.355007878794562
COLEC10,Other,0.490176752087138,-0.0593898226608596
COLEC11,Other,-0.0180209132051008,-0.174607770942609
COLEC12,Other,-0.700708882471231,-0.326140183410808
COLGALT1,Other,-0.913353928943675,0.0253681547087539
COLGALT2,Other,0.254867876154989,0.224878587214058
COLQ,Other,0.274761062354105,0.273843817977783
COMMD1,Other,-0.550450211919629,-0.950129294946719
COMMD10,Other,-0.723869908025011,-0.408149475113238
COMMD2,Other,-0.56253680983612,-0.543295722098427
COMMD3,Other,-0.968536770004238,-0.434145355722915
COMMD4,Other,-0.213902248720763,-0.0773829610914598
COMMD5,Other,0.733704090177954,0.520073122050569
COMMD6,Other,0.20725309935287,0.01395986872313
COMMD7,Other,0.00947531361530481,-0.105621642075893
COMMD8,Other,-0.14535751098456,-0.524302110585408
COMMD9,Other,0.738254393922353,0.845484662318475
COMP,Other,-1.02123099764202,-1.08672131092415
COMT,Other,0.476143398655165,0.453476297152644
COMTD1,Other,-0.00874174407867064,0.138812318821046
COPA,CEG,-3.87422298375787,-3.95948420602931
COPB1,CEG,-3.64496268152487,-3.70161171095548
COPB2,CEG,-3.52483430036557,-3.56490302762992
COPE,Other,-3.1654867055609,-2.27592440490728
COPG1,Other,-2.80414986009821,-0.905003369900507
COPG2,Other,0.342698816843357,0.0199961253374905
COPRS,Other,0.358167430372473,-0.0658279931886174
COPS2,Other,-2.87540980769811,-2.78654096057583
COPS3,CEG,-1.43676878557677,-0.76295007086553
COPS4,Other,-3.22429914499771,-2.12726882330867
COPS5,Other,-2.44954984083503,-1.69469079490343
COPS6,CEG,-4.16020084526474,-3.15279287271857
COPS7A,Other,0.310757655902163,0.481007301249158
COPS7B,Other,0.720109035825527,0.848908699948365
COPS8,Other,-3.62779945814546,-2.12172579945692
COPS9,Other,-0.405010264836425,-0.103026427893616
COPZ1,CEG,-4.27472423187882,-3.95183829731665
COPZ2,Other,0.217662874696047,0.0985991014466057
COQ10A,Other,-0.944936339441106,0.226011642579661
COQ10B,Other,-1.01193988212121,-0.695127493290137
COQ2,Other,-1.25668539953481,-1.5009450706943
COQ3,Other,-2.58992134275967,-1.4324395393976
COQ4,CEG,-2.92074068716275,-0.478563078534469
COQ5,Other,-2.67965133830304,-1.84462904815552
COQ6,Other,-3.02345874871828,-0.929338501266156
COQ7,Other,-1.28487139618268,-0.524198548249924
COQ8A,Other,-0.445799015288413,-0.250878912637128
COQ8B,Other,0.201770396870634,-0.303964254967069
COQ9,Other,-1.98560396489513,0.528085850233007
CORIN,Other,-1.42259654414762,-0.814410681228796
CORO1A,Other,0.432226964951566,0.310704213859432
CORO1B,Other,-1.13293036427228,-0.314213453192058
CORO1C,Other,-0.414375467031661,-0.654158876582576
CORO2A,Other,0.56108040555229,0.351194584691098
CORO2B,Other,0.18843388056967,-0.184060380846755
CORO6,Other,0.150302720147649,-0.406230160545188
CORO7,Other,0.441682828587867,-0.0176009191806097
CORT,Other,0.223394400144564,0.362202704433012
COTL1,Other,-0.0334242229963847,0.0455128100099296
COX10,CEG,-3.06182794185843,-2.81115838207181
COX11,CEG,-1.68776834511082,-2.49179061376839
COX14,Other,0.133468361611062,0.176007121754188
COX15,CEG,-1.1137890973476,-1.65752974612293
COX16,Other,-2.33254853577759,-3.50467342452208
COX17,Other,-0.858731166529918,-1.2359518284892
COX18,Other,-1.86825856852332,-3.11185028370855
COX19,Other,-2.6100420119012,-2.01343593303892
COX20,Other,-3.286001138867,-1.91630975406156
COX4I1,CEG,-2.69649174511821,-2.11303466145743
COX4I2,Other,0.571954299866681,0.256249965154971
COX5A,Other,-2.44753716401266,-2.76107687166551
COX5B,CEG,-0.769763188037398,0.18183014571358
COX6A1,Other,0.102294151293303,-0.354356436103934
COX6A2,Other,-1.65989044731549,-1.40551653256409
COX6B1,CEG,-0.970879853755607,-2.4864798337676
COX6B2,Other,-1.07409556517535,0.327802950456506
COX6C,Other,-2.64901856993056,-2.55079211553154
COX7A1,Other,-1.14804124103197,-1.64164232556385
COX7A2,Other,0.0649036161373816,0.016458170545257
COX7A2L,Other,-0.59201411038971,-0.143058688515326
COX7B,Other,-2.61170045685379,-3.03407127510618
COX7B2,NEG,0.229232709017678,-0.392870791253022
COX7C,Other,-2.02217569067637,-4.01460041957776
COX8A,Other,0.365456236605851,-0.484828745554153
COX8C,Other,0.357533183185676,0.549217807324227
CP,Other,0.200102136526247,0.189408399526014
CPA1,Other,0.238368970289859,0.239592832442739
CPA2,Other,0.305487265928485,-0.134409406796546
CPA3,Other,0.64001319557754,-0.329009775210459
CPA4,Other,0.272354526098465,0.055582057998103
CPA5,Other,0.293626532767635,0.399489073000465
CPA6,Other,-0.382365157145921,0.259503536837269
CPAMD8,Other,0.372478018490115,0.124056838104487
CPB1,Other,0.595389627819778,0.623564255220908
CPB2,Other,0.697949990446139,0.51152636755202
CPD,Other,-0.10871128090651801,-0.576737639955176
CPE,Other,-1.68509694908507,0.285569676681726
CPEB1,Other,0.567396385348446,0.806487785108717
CPEB2,Other,0.603897200431414,0.4840071929489
CPEB3,Other,-0.481353262082446,0.165217602338718
CPEB4,Other,0.0311509329092125,0.374396864688973
CPED1,Other,-1.03652111988459,-0.571534073452316
CPLX1,Other,0.296289643250446,0.296947052648414
CPLX2,Other,-0.0149116867836447,-0.138801855115743
CPLX3,Other,0.326891909071992,0.442391349475078
CPLX4,Other,0.356113346549306,-0.0935653960783519
CPM,Other,-1.75303287207704,-0.126784179742727
CPN1,Other,0.19368022486976,-0.175627534236101
CPN2,Other,0.456009149678414,0.185567434710527
CPNE1,Other,-0.905907073542747,-0.539557680566521
CPNE2,Other,0.398177553569597,0.43540017701510503
CPNE3,Other,0.595103244419761,0.3603824717555
CPNE4,Other,-1.57580410880593,-0.381172106596293
CPNE5,Other,0.576819851525099,0.269110691942735
CPNE6,Other,-2.03826616297299,-0.538927823673728
CPNE7,Other,-1.54902051438853,-0.645875888589059
CPNE8,Other,0.321261261740116,-0.256034401810371
CPNE9,Other,0.220490899011051,0.27140030524855
CPO,Other,-0.0477870565918139,-0.413387502189111
CPOX,Other,-2.74085609657146,0.0219230354531679
CPPED1,Other,0.315656307750186,0.514663434163533
CPQ,Other,-0.647367571853131,-0.233452063299925
CPS1,Other,0.0521791001479185,-0.446399616037925
CPSF1,CEG,-3.25654291427874,-3.32187744773209
CPSF2,CEG,-3.3361205061305,-3.23813269406019
CPSF3,CEG,-1.92952387983599,-1.76269412643652
CPSF4,CEG,-3.71688021879757,-3.64870550694233
CPSF4L,Other,-0.736230157114327,-0.989085221209812
CPSF6,Other,-1.35591252534648,-0.813083486475714
CPSF7,Other,-0.222870045406261,-0.106503759067424
CPT1A,Other,-1.72243999635844,-1.01539185572143
CPT1B,Other,-2.21919006398437,-1.19645844511566
CPT1C,Other,0.0820521448382697,-0.0228891472527367
CPT2,Other,-0.476137617919559,0.30939904172326
CPTP,Other,-2.83480832873585,-0.0576044232938278
CPVL,Other,0.327563653843923,0.1617734904703
